148,1,{【卡扎菲父子陈尸肉铺冷藏室民众排队参观】卡扎菲的尸体21日出现在米苏拉塔一家肉铺冷藏室内 利比亚“全国过渡委员会”发言人昨天称 将不检查卡扎菲的尸体 俄罗斯外交部长拉夫罗夫21日说 杀死卡扎菲一事存在是否违背《日内瓦公约》的问题 对此应该进行国际调查 }
149,1,{《洛杉矶时报》10月21日报道 数名利比亚高官表示 卡扎菲的秘密资产总值可能超过2000亿美元 这将是此前西方政府所预计数额的两倍  ——扒掉畏光正的外衣就是一身脓疮 “不查都是孔繁森 一查都是王宝森 ”2000亿美元 合人民币13200亿 可造8个三峡工程 明白老百姓为什么上不起学看不起病了吧 }
150,1,{[圣诞帽] [生病]   [视频]}
151,1,{呵呵 利比亚是一个地区？}
151,2,{还是一个国家？}
151,3,{ 绝不离开自己的祖国 战斗致死 凭这点 向他致敬   这个丝毫不亚于当年打土豪分田地的吸引力 怪不得卡扎非挺不住}
152,1,{ 夏商 蝴蝶效應導致獨裁國家紛紛垮臺 獨裁的共同點是制造謊言封鎖民意 非常時刻鎮壓同胞 但逆曆史者亡 軍隊並未保住專制政權.}
152,2,{下圖據說攝自2010年某峰會 突尼斯總統本·阿裏 也門總統薩利赫 利比亞領導人卡紮菲、埃及總統穆巴拉克四個獨裁者的合影 當時他們尚意氣風發 做夢也想不到一年後統統完蛋 }
153,1,{#撑腰体#你是利比亚人 看到老人摔倒你就去扶 他要是讹你 反革命武装给你提供武器 要是败诉了 反革命替你要它的命 就像卡扎菲一样 }
154,1,{卡扎菲的二儿子被捕了 这才是卡扎菲时代的结束 一个政权就这样在北约的轰炸下 倒下去了 美国 西方高兴了吗 我看还早了点 利比亚的问题不是这样容易解决的 因为利比亚与西方世界在价值观上有很大的分歧 民族矛盾、宗教冲突远没有想像的那样简单 }
155,1,{#卡扎菲#我不明白卡扎菲为什么非要死 因为我之前根本就不知道任何卡扎菲的事情 所以对其了解都是在这几个月里 我能看到他公开发表演讲 而且有很多人支持他 并且我知道是他带着利比亚走出困境 如果说是他是独裁者 那么利比亚人民真的比我们这里还要惨吗？}
156,1,{[圣诞树] [嘘]   [视频]}
157,1,{验尸医生称公布卡扎菲验尸结果须获得上级批准 新华社电 一名检验利比亚前领导人穆阿迈尔·卡扎菲尸体的医生23日说 卡扎菲死于枪伤 这名医生虽然说验尸报告尚未完成 但对于卡扎菲死于交火还是处决已有答案 需要获得上级批准才能公布  }
158,1,{回复  利比亚是利比亚人民的不是卡扎菲私人的 伊拉克也是伊拉克人民的不是萨达姆的 伊拉克人民生活在推翻萨达姆之后 收入提高一百倍以上}
159,1,{卡扎菲于昨日不幸身亡 据说是被击毙 死相也很难看 大约半年前 他还是利比亚的强权总统 萨达姆和卡扎菲的死再一次向世人昭示了人类依然沿用的是弱肉强食的丛林法则 有核武器威胁他国的安全 无核武器威胁自己的安全 我也承认欧美的制度优势 但 逆欧美而动的人难道只有死？}
159,2,{必须死？}
160,1,{卡扎菲统治下利比亚人悲惨生活 中国人看完都哭了 - 1、公民免费用电；}
160,2,{ 2、银行属于国有 按照法律公民可无息贷款；}
160,3,{ 3、住宅、家庭被视为人的权利；}
160,4,{ 4、所有的新婚夫妻都由go-vern-ment提供5万美元 以帮助他们购买...}
160,5,{ }
161,1,{[太阳] [图片]   [视频]}
162,1,{照片看了可怕  【中新网确认有相关报道】中新网10月20日电 据外电报道 利比亚“全国过渡委员会”发言人古贾20日称 卡扎菲已经死亡 }
163,1,{卡扎菲之败 败在借私有化改革之机 使其家族获取了大量的经营资产 也算授人口实、咎由自取 但是 如果历史能够轮回 没有42年前的一场革命 封建王室与西方殖民者继续占据着利比亚的石油利益 利比亚人民继续着贫穷与奴役的命运 他们又将信奉什么样的公平与正义标准呢？}
163,2,{ }
164,1,{卡扎菲临终妻离子散 证明玩权比玩钱无聊 这是个金钱的时代  卡扎菲统治利比亚42年来 凭借着个人魅力和革命纲领 吸引了众多追随者 然而时过境迁 几十年后 之前的很多亲信要么被他除掉 要么背叛他 当然也有人被抓获或战死}
165,1,{【美国经济学家变身利比亚石油财政部长】他原是班加西人 因为参与政治活动 1973年就被逐出大学 旋即逃亡美国 时年仅22岁 作为报复 卡扎菲剥夺了他的国籍 还判处他死刑 如今 卡扎菲已经成为过去 而他已经回到祖国 希望将利比亚丰富的油气资源转化为人民的幸福生活 }
166,1,{ //}
166,2,{    //}
166,3,{   中国外交部的表态最有内容 “中方在利比亚问题上没有私利” 这话说的  [跳舞花] //}
166,4,{    特别声明 “卡扎菲不是中国的朋友 ”//}
166,5,{   从不利己 专门利人？}
166,6,{国际雷锋主义政策？}
166,7,{ //}
166,8,{  刘力博}
167,1,{确定吗？}
167,2,{    英国广播公司援引利比亚电视台消息称 卡扎菲已经死亡 他的尸体正被带往米苏拉塔 }
168,1,{据说卡扎菲是在逃亡的时候被车撞坏了双腿的 有十八架北约侦查机从上空飞过 都没有实施救援 是利比亚人民在倒垃圾时在一个下水道中发现了卡扎菲 当时他还活着 可惜在送往医院的路上卡扎菲离开了人世 }
169,1,{跟拉登一样 灵魂无处安 利比亚当局可能将卡扎菲海葬}
170,1,{去找卡扎菲 卡扎菲治下利比亚医疗教育居民用电全免费 汽车9角一升 贷款无息 结婚婚育国家补贴55000美元 石油收入部份直接转入公民帐户 购车补贴50%}
171,1,{回复  怪不得华联越来越好听了  捕获卡扎菲 不是俺干的   昨天 老师跟我说 明天华联头条做利比亚吧 感觉快结束了 佩服啊    [good]  }
172,1,{由此可见 独裁者真正是吸着国家和人民血汗的蛀虫  【利比亚大量资产可能将下落不明】随着卡扎菲死亡 数以十亿计美元利比亚国家资产可能将下落不明 据美国广播公司报道 估计卡扎菲及其家人有330亿美元资产 据信在世界范围内另有600亿美元资产“未统计在内” }
173,1,{卡扎菲死了 一个时代是结束了 但卡扎菲的一生的确是传奇的一生 我觉得有很多媒体和很多人 批的卡扎菲一无是处 这是不妥的 历史的发展是谁也阻挡不了的 卡扎菲已经成为历史 只能说卡扎菲不适合现在的利比亚 但也不能磨灭他对利比亚所做的努力和贡献 不投降的精神值得我们敬佩  }
174,1,{卡扎菲的死亡不一定是胜利的符号 利比亚到底是第二个伊拉克、阿富汗还是西方标榜的幸福的民主国家 还待事实来证明 }
175,1,{利比亚执政当局军方证实卡扎菲被俘后死亡}
176,1,{#奥·运动#卡扎菲的三儿子萨阿迪高1米84 曾是一名职业球员 2003年加盟意甲球队佩鲁贾 只为佩鲁贾出场过一次 成为该队最著名的板凳队员 在意大利甲级联赛队员实力排名中位列倒数第2位 2000年-2006年 萨阿迪代表利比亚国家队出战18场打进2球 }
177,1,{【卡扎菲的遗种 】全世界范围内 所有恃权作恶的混蛋都是卡扎菲的遗种 总有一天 利比亚的义军会追上来向你出示拘捕令 即使那时你藏在深洞里 }
178,1,{痛快 美国人有素养利比亚有素养卡扎菲被强奸致死   实在不好意思 我给这本汉奸周刊写了六年的来信 说实在的 我还愿意继续写下去    干嘛要爆粗口？}
178,2,{值得这么骂吗？}
178,3,{   艹 这就是北大教授?}
178,4,{这就是孔门后裔?}
178,5,{这就是顶天立地的民族英雄？}
179,1,{卡扎菲死了 利比亚人民在庆祝获得自由 我不知道哪天也能庆祝自己有自由 }
180,1,{卡扎菲的死给利比亚带来的是开始还是结局、在我们心里似乎有了答案 }
181,1,{有记者问 卡扎菲已被利比亚“国家过渡委员会”武装抓捕并证实死亡 请问中方对此有何评论？}
181,2,{ 姜瑜 我们注意到有关报道 当前 利比亚的历史已经翻开了新的一页 我们希望利尽快开启包容性政治过渡进程 维护民族团结与国家统一 尽快实现社会稳定 并开展经济重建 使人民过上安宁、幸福的生活 }
182,1,{明天 你们怎么取标题？}
182,2,{腾讯邹超说——南方周末 独裁者之死  新京报 卡扎飞了  南方都市报 世上已无卡扎菲  重庆时报 卡扎菲死不可  环球时报 一代枭雄卡扎菲毙命  知音 没有卡扎菲的利比亚啊 谁来为你撑起一片蓝天 }
183,1,{【超级猛料[爱你]】刘著民 今天上午央视女主播 发布了一条微博 “我台有位驻外记者 才去巴基斯坦驻站 拉登就死了 又派她去已经轮替了多批记者的利比亚 她一去卡扎菲就死了 于是我们都在猜 下一回会派她去哪儿？}
183,2,{叙利亚、伊朗？}
183,3,{” 结果几千条评论清一色的 “让她回国行吗？}
183,4,{” [哈哈]}
184,1,{对利比亚的未来不看好   卡扎菲该死 但通过这种无程序的杀掉卡扎菲乃至其子 只能说明 下一个卡扎菲又不远了 }
185,1,{[熊猫] [钻石]   [视频]}
186,1,{我愿以敬意目送卡扎菲的英魂远遁 亦愿以虔诚之心 祈祷利比亚人民得到真正的新生 安居乐业 富足幸福 但对华尔街的大享们 我不抱一丝一毫的希望 }
187,1,{卡扎菲死了 利比亚人民欢呼 告诉我们人的见风使舵成了自然规律 李阳家暴说是文化差异产生的 金星骂他龌龊 告诉我们做不好男人就不如当好女人 佛山小悦悦死了 本不该发生的一幕 告诉我们人间真情的淡化掉了 一天发生了好多的事情 似乎都那么的无情 冰冷 }
188,1,{一夜间 两个人的离世触动世界 一个是现年69岁执政42年的利比亚统治者卡扎菲；}
188,2,{另一个是佛山被两车辗压众多路人漠视的2岁女孩小悦悦 此生有涯 每一个生命的离开都值得沉默与悼念 他们开始了自己生命新的轮回 而留给他们亲眷 留给有关或无关的世人 又是何等深重的哀思？}
188,3,{何等沉痛的思考？}
189,1,{[粉蛋糕] [来]   [视频]}
190,1,{外电 卡扎菲卫星电话通话讯号被北约截获加速其死亡【韩国《朝鲜日报》网站10月24日报道】利比亚前军事指挥官易卜拉欣和卡扎菲一起逃到苏尔特后被捕 他22日接受《纽约时报》采访时讲述了卡扎菲最后的逃亡生活 易卜拉欣是卡扎菲的表兄 易卜拉欣...}
190,2,{（其余内容见图片）}
191,1,{他拉登萨达母都死了 美国也要亡了  【等待有图有真相】路透社消息 卡扎菲尸体已抵达米苏拉塔 将允许记者拍照摄影  【中新网确认有相关报道】中新网10月20日电 据外电报道 利比亚“全国过渡委员会”发言人古贾20日称 卡扎菲已经死亡 }
192,1,{不知道卡扎菲到底对利比亚人民做了什么 但是看到他临终前被殴打的画面真的是惨不忍睹 仇恨真的很可怕}
193,1,{随着卡扎菲被击毙 利比亚步入后卡扎菲时代 前途如何不得而知 各国纷纷与卡扎菲撇清关系 乌干达政府发言人则对他有所褒奖 “卡扎菲作为一名为非盟贡献良多的泛非洲主义者在乌干达将永被纪念 让我们记住 他是非洲团结的关键支持者 从这种意义上来说 卡扎菲将永被怀念 ” }
194,1,{[照相机] [织]   [视频]}
195,1,{瞎猜一把 也可能不是失误 是美国故意的 自己实力日下 解决利比亚展露锋芒的法国确实有点碍眼 原本只等欧元崩盘就了却大块心病 没成想法国用卡扎菲说事转移欧元区内部矛盾预想东山再起 这世界缺了自己居然也能转？}
195,2,{ }
196,1,{中国和世界的价值观如和不同？}
196,2,{前几天央视不停地播放卡扎菲被捕时惨遭虐杀的镜头 反反复复 当时我同情他了 旁边的大叔们大发感慨 唉 利比亚完了 十年内动荡不安 在酒店看bbc新闻时 画面却是妇女儿童在内的民众上街庆祝 标题是 利比亚解放 }
197,1,{我了个去 灭了他们   orz要开始一夫多妻了？}
197,2,{ “伊斯兰教法（Shariah law）将成为新国家的基本法律来源 而此前实行的禁止一夫多妻制的法律将被撤销”——这个卡扎菲时代的世俗国家向神权国家迈出了一步 卡扎菲给予利比亚妇女的女权最后还能剩下多少？}
198,1,{宁为玉碎不求瓦全 这分析的太低级 美国北约是多么强大 利比亚的军事哪能跟伊拉克比 可坚持的时间可不短 如若是萨科齐 奥巴马未必能坚持到现在 沙特的例子证明 这要你听话 什么独裁都是浮云    卡扎菲崩盘的三大警示}
199,1,{[钢琴] [冰棍]   [视频]}
200,1,{ 实现诺言 战死疆场 失败时没用化学武器 没炸油田 被困孤城还能坚守数周 并放居民出城 最终也许证明其数百亿个人财富的说法并不真实 利比亚变局是西方干涉的新模式 其影响将很深远 }
201,1,{卡扎菲遗体今日可能下葬利比亚执政当局一名官员称 卡扎菲及儿子穆塔西姆的遗体很可能将于今日秘密下葬 安葬地点将位于沙漠地区 墓地将不会作明显标记 葬礼仪式将很简单 但会有宗教人士出席 目前这一消息还没有得到进一步证实 }
